x,y,z,release_h,site
-3.0253974644572743,-4.733037732722492,0.0,0.55,deep
81.43917199199618,79.30077426569463,0.0,0.55,deep
-0.6495696110407541,-1.365,0.0,0.55,deep
-68.67815062680685,44.53536807266051,0.0,0.55,deep
-30.675559042440913,11.667074629067834,0.0,0.55,deep
11.802802677355768,-1.597634792260477,0.0,0.55,deep
-3.2036979857703853,2.5798712942156614,0.0,0.55,deep
-0.6495696110407541,-1.365,0.0,0.55,deep
-11.242830533592915,-10.633902823366084,0.0,0.55,deep
-0.6495696110407541,-1.365,0.0,0.55,deep
-7.951595640521978,-7.161131434570102,0.0,0.55,deep
-1.7845214072698594,-8.939723605387409,0.0,0.55,deep
-10.406914194764143,-12.85625229055891,0.0,0.55,deep
-0.6495696110407541,-1.365,0.0,0.55,deep
-10.235153573989079,-14.053125387121591,0.0,0.55,deep
67.27548710925699,68.03218688803949,0.0,0.55,deep
-0.6495696110407541,-1.365,0.0,0.55,deep
-0.6495696110407541,-1.365,0.0,0.55,deep
-0.6495696110407541,-1.365,0.0,0.55,deep
-0.6495696110407541,-1.365,0.0,0.55,deep
-0.6495696110407541,-1.365,0.0,0.55,deep
-0.6495696110407541,-1.365,0.0,0.55,deep
-0.6495696110407541,-1.365,0.0,0.55,deep
57.202617642138385,152.8944162814356,0.0,0.55,deep
-13.248116648085798,8.975124045465403,0.0,0.55,deep
-0.6495696110407541,-1.365,0.0,0.55,deep
-45.02830172586469,60.830244638158625,0.0,0.55,deep
-4.776707247306729,-6.623601021603517,0.0,0.55,deep
-1.4688431215773257,-3.2156171411965326,0.0,0.55,deep
-0.6495696110407541,-1.365,0.0,0.55,deep
-0.6495696110407541,-1.365,0.0,0.55,deep
-3.4840692378759,-4.056686649149311,0.0,0.55,deep
-25.392671847959793,66.96002786679799,0.0,0.55,deep
-1.726117896427821,-2.859713597224708,0.0,0.55,deep
195.91708848536086,-2.3218151110242666,0.0,0.55,deep
-0.6495696110407541,-1.365,0.0,0.55,deep
-3.537659844423624,-4.000305697803394,0.0,0.55,deep
-0.6495696110407541,-1.365,0.0,0.55,deep
-0.6495696110407541,-1.365,0.0,0.55,deep
-1.4439171373740345,-3.2500810220215595,0.0,0.55,deep
-9.771963263278142,-12.789225753853955,0.0,0.55,deep
