x,y,z,release_h,site
-11.833671240812539,7.398408306809663,0.0,0.5,shallow
-2.7470715834234105,1.4150297393560871,0.0,0.5,shallow
-17.177393802839962,10.76315142053152,0.0,0.5,shallow
-36.215083589802816,-7.454107527911586,0.0,0.5,shallow
-38.628790851669436,-5.305964471344367,0.0,0.5,shallow
-65.99488284270073,-12.556707080494098,0.0,0.5,shallow
-2.8064581676917966,1.4411798924480985,0.0,0.5,shallow
-22.574734632635835,-0.2981139934993151,0.0,0.5,shallow
-20.414098718875714,12.768756356136095,0.0,0.5,shallow
-7.19643103723694,7.5889483332948044,0.0,0.5,shallow
-2.4379645263811986,1.278938163836425,0.0,0.5,shallow
-15.736095678705725,-0.705397300643262,0.0,0.5,shallow
-31.328557447233393,13.207454260475638,0.0,0.5,shallow
-2.6577461731989196,1.3756987015315003,0.0,0.5,shallow
,,0.0,0.5,shallow
-26.917027244601144,-15.572081722796403,0.0,0.5,shallow
-62.12229389631824,-13.829457855760353,0.0,0.5,shallow
-2.638671214798654,1.367300132179142,0.0,0.5,shallow
-11.74869011764612,9.54942028070142,0.0,0.5,shallow
-2.836712599204262,1.45450252911614,0.0,0.5,shallow
-24.184460997808245,4.849890573705361,0.0,0.5,shallow
-14.58615320151917,9.15538304199756,0.0,0.5,shallow
-2.502939695080447,1.307542197183429,0.0,0.5,shallow
-2.7195577096640884,1.4029147579533836,0.0,0.5,shallow
-2.652075526152918,1.3732019424112374,0.0,0.5,shallow
-37.29812099314274,17.812840218978746,0.0,0.5,shallow
-26.47256172736742,8.239983093032786,0.0,0.5,shallow
-27.892989316402673,-5.188711345189942,0.0,0.5,shallow
-2.375518959318747,1.2514491544732396,0.0,0.5,shallow
-2.822072839416138,1.4480558241159698,0.0,0.5,shallow
-2.7264366043615644,1.4059436663032248,0.0,0.5,shallow
-4.756390095622632,-0.3842739638250019,0.0,0.5,shallow
-19.492919452348744,8.619760788230222,0.0,0.5,shallow
-52.28599246522318,-15.787810557950142,0.0,0.5,shallow
-2.593320364957542,1.3473329859341603,0.0,0.5,shallow
-38.86622853982283,-32.45678929610487,0.0,0.5,shallow
-22.154080910994683,-4.776190595772969,0.0,0.5,shallow
-15.429100680499698,11.80036297614129,0.0,0.5,shallow
-67.33553143535431,-44.45719410066608,0.0,0.5,shallow
-15.662409685402892,-9.846760204045802,0.0,0.5,shallow
-36.99172396637551,2.7617894347271568,0.0,0.5,shallow
-2.5446129664845896,1.3258888188140365,0.0,0.5,shallow
-26.607453811184627,-6.97626451295738,0.0,0.5,shallow
-19.063982915346756,11.88318182139889,0.0,0.5,shallow
-21.439322294454644,5.13729231967547,0.0,0.5,shallow
-30.284713194714257,-2.609737742873995,0.0,0.5,shallow
-2.738665532444886,1.4113283369050027,0.0,0.5,shallow
